sampleid score
S-381455 0.8999389567455831
S-659757 1.2341674674919234
S-285504 0.6124049607685271
S-147415 -0.5507773672714485
S-450691 0.17964405203096045
S-385392 -0.17399633973354256
S-757109 -0.5569483691138049
S-763769 0.651891479729343
S-455536 0.47265245750330864
S-630791 -1.5429946087055517
S-932440 0.42560213973846706
S-925472 -0.3153794947715648
S-113811 -1.0149017942446759
S-467303 1.711167490345262
S-476543 1.5488281418029026
S-872233 -3.5072679027144806
S-654588 1.324423535607405
S-189133 -1.014473949781379
S-707315 1.616244325237506
S-509473 1.8708647736572976
S-596330 1.0079754443761926
S-158017 -0.27231062484200474
S-679027 0.6549380945350725
S-367921 -0.42885833261811457
S-438203 2.0382376443339365
S-777916 1.7025429774530987
S-227666 0.5110722902063747
S-889211 -1.4406582441158402
S-802909 0.7636639948409472
S-790817 -0.029497655751600647
S-933566 -0.6542365530734824
S-772395 -0.6687045536972512
S-535570 0.9594037742121901
S-546303 -0.9845986776631936
S-690238 -0.9240683948507855
S-866580 0.7517041530389337
S-516084 1.3443038052804162
S-254526 -0.25687428562818027
S-852626 0.6211428818203213
S-365022 1.3825111880561494
S-131550 -1.3035588372957672
S-879982 -0.421253995622197
S-323642 -0.599334983703264
S-639133 0.09717958778302666
S-735588 -1.4437956551912494
S-944572 0.679088036867723
S-287621 -0.6104025622279767
S-480498 -1.8651034975240488
S-210428 0.890425784289944
S-920074 -0.9327986374866309
S-921126 0.7346348091760461
S-334348 2.3449818171807846
S-687138 -1.2961439545745765
S-822383 1.270131601391838
S-205600 1.0005522924269048
S-545651 -0.4873646797470019
S-309355 2.542066009825657
S-690473 1.2943712435406072
S-497196 -2.063150548953608
S-871124 1.3390061704125453
S-448940 -0.06644551311290299
S-856417 -0.6054787920627137
S-571787 -1.5200984381951463
S-197599 0.26607157166954787
S-396111 -0.05056430832681097
S-164022 0.2863850547373084
S-205609 -0.18884828382281182
S-426702 0.709607127634054
S-700451 -0.11683689929633267
S-827936 -1.6886182583418607
S-611577 -0.40371924352187566
S-773942 -1.4282883265767141
S-430854 -0.33722592560774634
S-297027 -0.8517329870347033
S-279840 1.3036322146601453
S-858080 1.2406426430525905
S-123051 0.5666558547928855
S-817498 0.7319323565129806
S-434061 -1.2394520385502563
S-312553 0.4302936117308056
S-599947 0.14644472084929974
S-170061 -2.7225589326599104
S-602991 -1.9513000987197886
S-525928 -0.5600030103837684
S-724884 1.2684613531106819
S-584289 0.12288753941867538
S-215637 2.0571322962287018
S-903405 1.5208567262950075
S-237653 -0.9326585478753986
S-207432 -1.327557059337054
S-996399 -1.7924499690934987
S-247040 -0.043198298449414585
S-114938 -1.0934659654813323
S-316773 0.07197978045736697
S-346181 -0.5035995280457766
S-106006 0.7113578627211651
S-654326 -1.2208063064125443
S-662932 -0.6901669889765629
S-225241 0.6421687248282657
S-777530 -0.04402605466238646
S-834855 -0.6695841840797601
S-110601 -0.05138531319050815
S-854503 0.06356973027748206
S-523765 -2.2106920967697112
S-317574 -0.7019113954215905
S-656112 1.3466165075271972
S-459516 -0.08792234350085407
S-681949 -1.2365235614593781
S-664565 1.4902053601770109
S-651446 0.26194737857744077
S-815876 0.6812189372200703
S-424627 0.7021968049672485
S-563731 -1.263351454534397
S-410974 -0.6895725220692078
S-470539 -1.7717291275242353
S-254722 -0.18583443430831348
S-966779 0.23698483263651915
S-876784 1.2737519315284727
S-664249 -0.09979014434487699
S-812538 0.9023909349583483
S-571425 -0.698941388142551
S-699025 0.35047065662443094
S-721480 1.0770997899312178
S-268648 0.08854856767067443
S-557666 0.3696120347636368
S-887614 0.11798171217053857
S-781287 0.36884466814613104
S-265253 -0.6217233803372735
S-916206 -0.2584726785037256
S-111985 -1.26203592276882
S-825031 -0.7532988872746391
S-574645 0.610987903924793
S-170713 2.0732728761379935
S-754737 -0.3718972634628051
S-536084 0.16592718736818307
S-359756 -1.1775913014610762
S-207204 -0.7662164717285869
S-152486 0.25110956756887415
S-409265 -0.8277108966287872
S-430720 0.5564345183592239
S-138506 -0.017812718202889932
S-271688 -0.0006159748757670336
S-403309 -1.3418489379345266
S-235317 0.21729315891969841
S-895860 -0.14489099515042592
S-658608 1.4768316995973398
S-286407 0.41281494354515524
S-113741 -0.5431260838347818
S-479603 -0.13168320535237843
S-944298 -1.8524052558999076
S-162284 -1.8685369553056999
S-654700 -0.8614014378998356
S-714053 0.4266166390252466
S-568957 1.018904388136255
S-595390 0.5264478466007168
S-494547 -1.0774311681769824
S-834660 1.1557481806569037
S-847258 0.7051995011451558
S-406653 2.204139553468952
S-837479 -2.1326330137154743
S-309784 -0.4621616089233855
S-437246 -0.6925816806357742
S-549474 -2.5137538301189806
S-678585 -0.26380338484503807
S-448203 -0.3456263135175095
S-965419 0.8726009078820929
S-516642 -0.016182392585220758
S-531774 -0.24045532171391057
S-390584 -0.44128820260390217
S-195825 1.153483176559335
S-741923 1.290047438178567
S-735601 1.4178408222124619
S-151066 -1.558373849362074
S-815964 -1.5149894640020642
S-112105 -0.05604781565007455
S-130954 0.3522458796641579
S-752202 0.3541489285481942
S-228508 0.9678111246321957
S-837558 0.376935868153404
S-704861 -0.0752895190063485
S-660220 0.9654352328325776
S-495780 0.6334165151283482
S-674871 0.7940920732558663
S-535711 2.8051145386016594
S-935082 -0.030974823882155195
S-296753 1.5538749592063241
S-151752 1.3627053027613458
S-828706 -0.4916768489110195
S-109806 -0.3133903676745742
S-628060 1.5301678586581993
S-545745 -0.607261554038324
S-992859 1.4448870963341913
S-492108 0.246832951725582
S-776267 -1.295436471934688
S-220247 1.055120531544088
S-728882 1.2565606749168508
S-691489 0.23808803057987954
S-111186 -0.23102066076826053
S-390668 -1.0548592409748556
S-207862 -1.6319130582194457
S-237996 1.3756093472806725
S-322327 0.037250036547572474
S-622570 -0.779992270370356
S-622214 -0.8196485944508191
S-543584 -0.04040675333849825
S-799006 0.9758641119695477
S-269587 0.07649001478084014
S-186991 -0.8318643898421086
S-885723 -1.5475013198261767
S-137380 1.1780532821667387
S-245496 -0.7735097551721264
S-179227 -0.649865930173233
S-634433 -2.4544528718050094
S-528734 -0.5444000052847413
S-715031 -1.1734474456866544
S-288997 -1.6006831705366755
S-929988 0.4669424507688417
S-545996 -0.4812022641782929
S-563263 2.397030273857858
S-733317 -0.5134230505289518
S-518878 0.5880059013455231
S-918715 -0.7946951768383078
S-335629 -0.32615645626595247
S-256004 -2.9890601807395756
S-452057 0.4754151817495454
S-724699 0.06541830868133358
S-427798 -0.3649249183922296
S-710216 -0.22118109957085325
S-370530 -0.5082375060885989
S-633004 -0.4480368905556037
S-750139 -0.62162270413098
S-935919 0.09259293908600574
S-216064 0.7225719126686782
S-776926 -0.8573792001334954
S-585921 0.5592171685134499
S-113807 -0.36172794808925246
S-506967 0.5905137593397628
S-327848 1.6292135407318766
S-700700 1.0217179202746358
S-570045 0.19223198752365714
S-781065 -0.5998387516165398
S-817470 -1.0581432506464117
S-991303 -0.6606036827490028
S-294938 -0.3982046326180284
S-252013 -0.6379377118765246
S-614227 -0.6830264737900661
S-729568 -0.43962632764627885
S-356727 1.0500794678554626
S-279341 1.3465084542916366
S-718417 1.1239351731274714
S-597997 -0.16658682031512695
S-764391 -1.5267151384563835
S-930294 -0.866372123231456
S-928009 -0.4342620746104997
S-732368 0.23268459929046903
S-313320 -1.1581892677534746
S-314456 0.6377001702271751
S-329872 0.27286102423211034
S-419933 0.8052377231887022
S-593230 -2.0228396573545426
S-406468 -0.07473685126569468
S-252090 -0.1995546866930792
S-422292 -0.49071030918754976
S-105185 0.30818067456057263
S-668777 -0.43406355645727923
S-474199 0.16052422418364395
S-431201 -0.4649260718385735
S-985379 -0.7705681082254787
S-307888 -0.07448571424756079
S-914391 0.84448648374552
S-403500 -0.538580124283829
S-231416 1.7920377392909876
S-493770 2.6705860153197882
S-629342 -0.5413915372228094
S-320047 -0.7331648615102838
S-799655 0.4495538418874726
S-260410 0.016716111139035567
S-707885 -1.204839916458174
S-357743 0.00044348450527534333
S-211397 0.46345076556783527
S-744589 0.20048917006562877
S-360765 -0.9190871776845855
S-655679 1.239852681544954
S-884891 0.3471326747090159
S-709929 1.7671445873859395
S-253261 -1.2364968523612674
S-325710 -0.07496067187664054
S-588817 0.09516669023742902
S-707972 -0.24734717341496515
S-358492 -0.6013299062629918
S-916489 0.021081919265121138
S-383866 0.15703777243286965
S-800844 -1.035862001423688
S-832757 1.0199553742567775
S-326411 -0.09401940190300706
S-818826 -1.3250044860701984
S-374431 0.12030696036790686
S-791262 1.7077740535643409
S-642656 0.9407980884891414
S-534072 -0.027928123011937898
S-825971 -0.9057803393749643
S-216712 1.0264318863579942
S-195576 -0.2693368612386037
S-832462 -0.19575986409365753
S-483305 0.16171621648554674
S-294243 1.9255439732398156
S-208782 0.8391138465775612
S-381972 -0.9534141591122773
S-769567 0.48618935127056645
S-929551 0.5350307692739797
S-121730 0.33259496078069584
S-997195 -0.8309256280170698
S-314313 -0.5780897211090158
S-347746 0.2842570394920681
S-429611 2.346283095845176
S-945087 0.1737341515974069
S-786798 0.9260147606631985
S-179440 -2.7254413009682787
S-245665 -0.8953798768511279
S-110961 0.825888679349292
S-521001 0.9227999061375248
S-103812 1.9170539030716116
S-786435 -0.1717804619275164
S-714798 -2.4738784035525114
S-892235 -0.9098316211544245
S-777449 -0.8291057058888152
S-695790 1.8767127976935822
S-991692 -2.3398171325657695
S-619566 -1.3104031040100894
S-680532 -0.9781138555808544
S-565775 0.1735559319191569
S-532582 -0.30552309295938185
S-732763 -0.6112807670596454
S-378997 0.04593406551206608
S-857246 2.1361954119036533
S-541074 -0.9304005982102403
S-614722 1.2217154336238787
S-942658 0.49610304263025473
S-513529 0.7436532751611749
S-764385 0.33580695629589075
S-412634 0.5118327437951901
S-801037 1.9833695090771801
S-931620 -0.037618705834009725
S-343984 0.4069687869673422
S-991769 0.42890442094983927
S-537153 -0.4871394130835275
S-257439 0.46635946726457267
S-184381 -0.5085696125709016
S-756536 -0.12814887783707177
S-653999 1.2540759917948126
S-458848 -0.5472479286411541
S-421218 1.1394506961732227
S-795047 -1.4400237253840897
S-789349 0.8985867708567421
S-821863 2.0553232139870596
S-589351 -1.2788755945231598
S-191380 -0.06837840974112025
S-325431 -0.6709505504117083
S-611210 0.3191388970366553
S-951079 1.0535988043796114
S-151067 -1.5290108524684989
S-691953 -0.7251892726869257
S-824897 0.7022348733192664
S-705194 -2.8863602867471414
S-684524 0.6973838985755695
S-818340 -0.548980105304893
S-299346 -0.01466141361768969
S-968611 0.6969041571962787
S-777240 -0.26221945487108766
S-558249 -0.6761755569642399
S-475427 0.7841186063338536
S-306170 0.20656340090746278
S-862479 -1.835140003762127
S-669526 0.0004365191184775852
S-190298 -0.6278223087543185
S-326747 0.851404216510118
S-829507 -0.8015741407189338
S-746120 0.8122794803719053
S-716780 -0.5561981176016726
S-757743 0.9099073599950717
S-336458 0.4203985900644668
S-579542 1.0711153632825665
S-641605 -0.4475089615003549
S-149107 0.5047297208630217
S-656023 -1.269990110870327
S-930422 1.4707995914388456
S-332555 -1.954978607528779
S-839587 1.092761565150444
S-580811 -0.36872882753418224
S-804494 0.1466548268149892
S-984058 -1.9279803956961703
S-692815 -0.9692481219095463
S-594982 -0.3082800848868746
S-376873 2.6769205697486838
S-649676 0.11137251336628529
S-166767 0.263176297549627
S-295035 1.3682900474040274
S-854611 -0.5568581095457618
S-655204 0.9102990165152771
S-411124 -0.7791528505446287
S-904031 -0.48323946241851956
S-290636 -2.351534358277558
S-969706 0.6142934394975768
S-700483 -0.1644159692545007
S-589542 0.7945979489977826
S-588906 1.1493107076847127
S-152391 1.2375852327144332
S-611666 -0.8576546003277432
S-333910 -0.936906171895021
S-796949 0.6685549737285775
S-178521 0.7817923897046613
S-870451 0.9205671583573273
S-559694 0.19794079800963182
S-912036 -1.026602127548987
S-281141 -1.3362636249173403
S-950167 -0.7415724568664579
S-975081 -1.4239402491236088
S-652279 1.553852258965825
S-745253 -1.4073244410173058
S-611503 1.059628381118027
S-649565 0.671132327743793
S-430624 1.926706331966351
S-488864 -1.5664529443635717
S-784208 1.1909983120073449
S-368718 0.5783145055281638
S-163547 0.5348643563963148
S-144825 -0.39002380142230697
S-744246 -1.5695186670873549
S-305832 1.1807654027775794
S-978145 -0.788707291547839
S-442523 0.014784408271938068
S-253804 -0.22054240140085332
S-869388 -1.5322045208645174
S-169519 -0.7979557548508016
S-155190 1.7110818839533124
S-583209 -1.015960265257811
S-651308 1.134865106431371
S-683528 -0.2142776478848225
S-930933 0.5852573267535026
S-225765 0.35936317621206715
S-351038 1.4674581652934457
S-546674 0.3674711180078654
S-755847 1.2564270981615446
S-138535 0.31358242138822134
S-828492 -1.7631799679513116
S-244336 0.03947718616005358
S-180840 -1.7113000599336612
S-123431 -0.8357560928743507
S-163517 -0.1916799064687873
S-382254 -0.061348649154451235
S-572558 0.9500255083952772
S-877844 -0.7355003088529899
S-884517 -1.3258445677682233
S-349147 -1.7412244340814027
S-851018 -2.450528664533086
S-650231 -0.9341450987501722
S-964295 -0.3401713032664296
S-834195 -0.3378022563145928
S-880247 2.0336806946458696
S-999265 0.34851192905014683
S-436773 -0.32386979854081493
S-259484 0.093988062678626
S-178430 -0.9427581493395175
S-866303 -0.8722102855767256
S-818815 0.04922937181159311
S-373326 -0.5134998956497463
S-706460 1.9256060536031594
S-567780 -0.4933002493137566
S-143198 -0.9799655121057963
S-667590 -1.6640518809442153
S-593543 -2.313246803956992
S-370795 -0.43987030193768994
S-228305 -0.36834336147602165
S-783585 0.4191551674306152
S-480233 0.6737398540157047
S-694690 -2.0169248621574107
S-944776 -0.1793674798748532
S-805616 -1.1962818434411315
S-528678 0.7981702338597152
S-141583 0.6104668499277845
S-289310 -0.19511871736665853
S-197022 -0.20368560780949507
S-599347 -2.1520557394887394
S-108239 -1.9605607471005304
S-238329 2.0030391911160863
S-613322 0.42852372093181706
S-381490 0.9234048802677776
S-121629 -1.038825568100581
S-303524 -0.6193798005616127
S-801880 1.861570605795162
S-660608 0.46927298035497617
S-279294 -1.690135010773637
S-579990 1.379640525752833
S-796500 -1.3573132470791416
S-832986 -0.6196134368273636
S-493027 2.1455021685233913
S-330251 0.8193069310866914
S-697089 0.21658124749049507
S-723521 -1.2371665829280027
S-458886 0.4058373554523783
S-661323 -2.4782143300501285
S-530093 0.9936611294676223
S-981128 -2.3090807880964612
S-737096 1.126507979605
S-999027 0.38396329940799434
S-299765 -1.6691851997088811
S-213443 -0.5124777609992639
S-982431 0.7197980586620725
S-202086 0.5005004857692104
S-285702 2.9053873736610103
S-756559 -1.309839691491546
S-650551 -1.2575033808905451
S-105593 0.38688191783712444
S-447424 -1.2389627219732482
S-992797 0.7422523050024743
S-379033 1.6533679153420828
S-373603 0.017627750174557033
S-901392 0.006507549984360705
S-334749 0.46501208361417423
S-579374 0.47004993971831166
S-616933 0.36464786258459947
S-135412 1.374506825440764
S-484207 0.9858768802182312
S-504769 0.3406408783994002
S-327116 0.28196904438295767
S-692162 0.3466567597008986
S-653497 0.8412544887131279
S-954848 2.243874908943882
S-415477 0.13434573628301608
S-455936 0.6713862111466631
S-483790 -0.11876017965666208
S-284093 -0.6160769672408797
S-134118 1.3001865285716119
S-589397 0.8770979987120583
S-217766 0.2161042270877831
S-386498 1.5824220366892021
S-313108 1.1824255277651985
S-416270 -0.5202397154510245
S-316500 -0.32279802919407274
S-961167 1.3064721842113542
S-383397 0.3683107515625996
S-460792 1.7170116770281703
S-783180 1.6268713080597443
S-439106 0.4257652465829614
S-225350 2.109630639372611
S-597663 -0.4570553073668568
S-595118 1.4862466484493972
S-453636 -2.595029117456269
S-704486 0.34074573468966063
S-806257 0.3153406519227535
S-443466 -0.2006287394619445
S-710162 -1.8040313654006805
S-750499 0.11104535130342674
S-506127 -0.10191277416836719
S-813375 -0.7177940119673625
S-641981 0.247670224149928
S-110113 1.14779577089806
S-723371 0.4927444996111385
S-381541 -0.38986706530057724
S-739203 -0.3565031105325607
S-837916 -1.3645465228629288
S-712615 0.3865994927564668
S-319013 1.5786418134414975
S-514909 0.6867635181429836
S-379547 -0.0828128863859609
S-276412 1.310185916031682
S-185209 0.13103947635432156
S-796948 -2.2583339897128463
S-834344 0.2877656453766535
S-318060 -0.6481883399118129
S-451100 -1.8356379718239033
S-537744 0.23344454412382004
S-116876 0.5736858217791271
S-803750 0.9279159568140973
S-988065 1.1056510132455606
S-608185 0.5586715115139258
S-695805 -1.4685015180756027
S-264668 1.364062401978237
S-264843 0.09344988996477617
S-738017 -0.8376971914677737
S-924132 -1.603363481690697
S-970615 0.23374087354601064
S-978375 -1.1670110154567062
S-479318 -0.6261106556930899
S-598799 -0.37768829708400714
S-924322 0.18001786471564746
S-601869 -0.9513861751892209
S-988023 -0.6448352878831131
S-275687 -0.6068277292714571
S-332415 1.5005496285721398
S-205290 -0.8086697405700817
S-161762 0.6411846329100837
S-267668 1.1196855820794211
S-389506 0.8823464973754562
S-235489 1.160889987268033
S-552343 -0.11683074417814254
S-575825 1.1618447152018998
S-705081 0.5847776296768121
S-729483 -0.8534335463839867
S-380459 0.14355157015247424
S-518919 -0.9210552054434484
S-895496 0.7851715084064256
S-880552 -0.9100645100276189
S-427498 0.16562132825017678
S-100395 0.33758801272371086
S-789844 -0.49171331831924725
S-330641 -0.9506541666903064
S-224050 -0.4813223317345152
S-804820 -0.23713839976359558
S-119418 -1.2525273605704856
S-461147 0.07216301471949038
S-146867 -0.5030426323031333
S-758533 -1.5393211277191932
S-723993 1.810328869459953
S-523698 -0.796269310800896
S-641982 2.229041438322688
S-610701 0.7467733471254172
S-305664 0.8894960297137144
S-483495 1.1677972163970876
S-425866 0.5740533827065887
S-223684 -0.65663258059348
S-416544 -1.149950079356593
S-860571 -0.580906139995075
S-644898 -0.9414317218744005
S-122454 -0.6034562686094354
S-441605 0.7894120403351097
S-565992 -1.585697446738299
S-696931 -1.2903465498517264
S-134310 0.6913145181879973
S-953728 0.5748780927595715
S-331844 0.794328027897562
S-569130 0.1573453982762421
S-723045 1.2675925973461701
S-487429 0.8963089091670341
S-968865 -0.06880463161108061
S-336280 0.673419149550855
S-879251 0.9139882535095423
S-106225 -0.7816852340952847
S-175418 -2.2799481515606796
S-371908 0.3207287159669696
S-674104 -0.4239615110184228
S-292551 -0.38494840493998056
S-714498 0.20496682329715255
S-895124 -0.8588495098729962
S-273638 -0.08315173519368646
S-851695 0.8947157971800336
S-274447 0.19818324473294158
S-326064 -0.8546791671881016
S-928934 -1.0512540837704951
S-466247 0.1250666219675739
S-370739 0.7804168928956081
S-822502 -0.25795118807967016
S-230987 -0.18374728143017727
S-237385 -1.1406535910229993
S-330254 2.148431261496449
S-449052 -0.4289131799907743
S-613644 -0.429495922551539
S-316403 2.0339190558935276
S-282858 0.7669410967085863
S-731897 1.213361616158569
S-224881 -1.3817497913621943
S-283901 1.0845368660944619
S-784958 -0.5196273675678569
S-208025 -0.208350136254368
S-124817 -1.373292281060778
S-601927 0.49154769456992775
S-865183 -1.2284933984587108
S-348258 -0.864069255649996
S-777199 0.12096498153313862
S-140209 0.6299589985113586
S-260340 1.0806085665689802
S-711485 0.02378029460195373
S-851095 0.0393085475413448
S-101921 -1.9166540176969746
S-879511 -2.661213800711826
S-511809 1.3709386453623251
S-277027 0.7385031611686744
S-362832 -0.41567256969018407
S-917070 0.16673947911529785
S-837386 -1.01947809604306
S-624494 -1.1127069338793638
S-451008 0.8406039660782951
S-678091 -0.023677636706010474
S-163093 -2.001985377450257
S-215409 -1.0071866753015635
S-904601 -0.9557603965424016
S-818105 -0.2261963930147587
S-754208 0.5871376877810159
S-705972 1.1084805543281155
S-409736 0.9695106552589907
S-724321 -0.015709299146346202
S-318498 -0.8753413250152158
S-956198 0.8228476153719247
S-228677 1.2261563584729545
S-505963 -2.2416106524486072
S-280580 1.5607829621454923
S-445538 -0.7724903492239489
S-584974 -1.7957554697067009
S-113425 -1.5596215884313975
S-265902 0.2868239535488254
S-717138 0.2338012093193177
S-133988 -0.3613891237020215
S-844142 0.406577570941959
S-381201 0.4066077709921324
S-785345 -0.8806682628750429
S-611273 0.5308588049561731
S-934597 -1.665792996674445
S-247061 -0.9002072040735392
S-790254 1.2116822707437211
S-135243 0.0018130259226146195
S-541429 -0.1204018474910718
S-219025 1.4323978663708712
S-211284 -0.22458803925434292
S-184403 0.6046069258924877
S-940478 -0.7891841817735539
S-993205 0.25575624848550155
S-589476 1.2476680761728092
S-113868 -0.2589041833402643
S-973789 -0.4815532212871385
S-620754 1.064707715391207
S-710902 1.2882691273904672
S-856940 2.0958201685569744
S-327401 -0.8701081196487488
S-236462 -0.12016675343558877
S-885914 -1.2239006382737578
S-150916 1.3149164771313422
S-805766 -0.05736930832561499
S-378701 -0.013778716985915415
S-645433 0.6746536053315402
S-488035 -0.8129037046759348
S-854672 -0.7285048790981997
S-130392 -1.6047137039334098
S-889367 0.5141376882705216
S-868510 -2.824918529001905
S-489649 0.6432614750005968
S-173776 -1.028340997955064
S-954902 0.21416073275604663
S-638358 -0.09210428845656954
S-135234 -1.0588816810766728
S-653754 2.302953733214862
S-539284 -0.16744343458708277
S-296649 -0.38556866292170083
S-213131 2.343808531067666
S-829741 -0.9614628924885102
S-292449 0.9055471691222681
S-582907 -0.28011427157489066
S-629338 -0.027351419143829936
S-649364 -0.9820225953763181
S-659607 0.9749249929876574
S-121837 0.6123022077866516
S-906815 1.0895539872863766
S-649996 0.10022040305037763
S-281109 -1.1320520635738238
S-268893 -1.2429415465053641
S-986277 -1.7327742260098684
S-568836 -0.7024506988595048
S-141292 0.3447679585886329
S-287394 1.1672612951669974
S-828295 -0.5667195891740784
S-152949 0.09138871948522514
S-265329 0.9422810893862013
S-845858 0.21993134217633176
S-956842 -1.18472835896024
S-149999 0.8551345069977676
S-421030 0.008538660340125098
S-876152 0.42146489732133563
S-546269 -0.35915904456797065
S-137493 -0.18438303475865958
S-840992 -1.7444138179899076
S-829334 -1.141576959495281
S-415042 1.2677116331264133
S-281036 0.5182540827758912
S-643858 0.9053790519136621
S-170530 -2.036231880934503
S-535265 -0.155824019927573
S-264046 -0.13911973393964608
S-186465 1.3302154968656839
S-236480 0.23092672953116766
S-735259 -0.6824059388578833
S-688086 1.4019795992730728
S-424548 0.27839581813510084
S-839698 0.19501057521692372
S-754123 0.5620201588015349
S-127505 -0.03520617175309404
S-314569 0.5162800851351548
S-974104 -1.5171243656325322
S-128046 -0.08274535940556699
S-683574 -0.7703698849627068
S-300188 0.6018485590244422
S-655228 0.10394301497489278
S-816384 0.07006795722414949
S-457763 0.5156580845904642
S-925761 -0.48717220743400613
S-265427 -0.38737307248422964
S-320995 -1.4896342417823645
S-243041 -0.734786490287144
S-237216 -0.45558823995456654
S-436841 -0.1733258050333601
S-851253 -0.4978923064996059
S-405772 1.1662001980234686
S-591736 -0.4043440588640494
S-784199 -0.5827866167921558
S-246809 -0.9027526002179569
S-116996 -0.718241059858898
S-511106 -0.6618035470376816
S-538645 1.783334008412612
S-419692 -0.1045396436746921
S-210068 -1.1369283919563085
S-184217 -1.8109062784273395
S-458408 -0.30094242567848584
S-351093 0.8920091860414372
S-692906 2.482786433304592
S-597150 -0.29899969588908754
S-950464 1.1225220411298604
S-281677 -0.08057342226161235
S-140765 -0.9118936981349423
S-946826 -1.2731026461036832
S-587343 -0.2032564026203947
S-405329 2.1823457205339833
S-751583 -0.736964777160956
S-240450 1.1148830263536227
S-755175 -0.5493364493915148
S-742165 1.2263361422988912
S-209376 0.37113002953644075
S-505984 -0.37127119461804486
S-730377 0.38466774580221474
S-758643 -1.757645257585529
S-821891 0.3223650936778586
S-197833 -0.4301538636244253
S-610827 -0.38551380629123677
S-740089 -2.057363672031947
S-549854 -1.310304623648795
S-177911 -1.2481416314098672
S-455668 -0.20945109149355995
S-814861 -0.5010620151222549
S-985978 -0.24327671024359973
S-159152 -1.0925621630004485
S-437573 0.5443379579806297
S-335347 -1.1678532830598392
S-154942 -1.7699633472614016
S-159831 1.0252993956720537
S-971625 -0.5048996020730377
S-612559 -0.4376004289401697
S-315673 -1.5111940523686829
S-181370 -0.7670258428536905
S-420520 1.8229216315065617
S-495474 1.3808454568285713
S-994517 0.5185409571822748
S-858405 -0.4804747793641937
S-825084 1.3765908315078588
S-577671 1.0180886109616334
S-368710 0.5634088309958719
S-488496 -2.2115204041127807
S-796295 -0.31936790519661445
S-322527 0.5668167711595976
S-847207 0.3284717426954007
S-108243 -0.9333294431885726
S-230714 1.5218136934933992
S-560006 -0.06980903684738782
S-919790 -0.672204138821656
S-213339 -0.423941062961555
S-812766 -0.84380844401398
S-594460 -1.4459974975350773
S-604308 1.3395187174255794
S-898236 1.0271662360840619
S-789461 0.032655618177910795
S-558154 -0.9736284334809373
S-906149 -1.4857288416511787
S-330089 -0.27742179319429516
S-275170 0.6803055699410304
S-332565 -0.7185222829278167
S-321705 -0.007529463952336786
S-494457 -1.563796691151083
S-482343 0.07365330412502402
S-918120 1.7084070711100527
S-458124 0.1872295753663314
S-740207 0.6734720989376658
S-283635 0.20084113962146016
S-746398 1.4774371281133543
S-247222 0.9084231792631366
S-648418 1.1626194189844468
S-916692 -0.42378026365112564
S-126395 0.4334941197015301
S-456143 -0.8797845468308968
S-755542 -1.7479367927244418
S-473924 1.461565243920433
S-656106 1.4667581321408707
S-773576 -1.5928192449656735
S-499715 -0.5793491264706486
S-108154 -0.07989230634936308
S-899647 2.0203385235539217
S-168994 -1.054361582074439
S-378175 0.8532866674231889
S-969810 1.6416972092168889
S-647109 0.1810040184259224
S-665767 -0.7949334568608863
S-377738 -0.6089614830086226
S-331857 -0.5370335364118868
S-638949 0.016000569465169923
S-896479 -0.11921587693333069
S-284663 -0.7222444494806362
S-303829 2.2145325122530997
S-904089 -0.6174388435603746
S-286728 -0.7226281161709808
S-259391 -1.6705418867739528
S-802748 -0.4297170771470201
S-835648 -2.9295638332582286
S-216580 -1.8189476014452064
S-672205 -1.2540730821489334
S-257826 0.2372094135459869
S-216801 0.33621194173615704
S-856647 -1.4369675917195772
S-877770 0.033740446546737295
S-471153 -0.5229154956076071
S-872893 0.13945707957701847
S-177290 -1.3992288639025148
S-833869 -0.25946262141374954
S-214396 -2.6190048651240905
S-588950 -1.5700718465457228
S-396449 2.013168811510658
S-691768 -0.5780165403845612
S-951482 -0.34265641657104984
S-577273 -1.8425225581115172
S-229019 1.2971015445334901
S-629277 0.43855602699690777
S-863174 0.4734583807371746
S-191597 -1.0385713328608874
S-899002 -0.10814915246322876
S-446831 -1.4045117642425926
S-366120 -0.07060666687389616
S-772756 0.4735131499825044
S-985147 1.1894590843216388
S-387139 -2.097870445813835
S-494452 0.29421963931120443
S-435035 0.8893457238613929
S-785542 0.5947224160688633
S-882456 1.0909825801260151
S-533136 1.7609410946407404
S-601679 -0.8429300948751473
S-747393 -0.005079351340557231
S-631218 0.6762909037353018
S-635184 1.184299921702518
S-856917 -1.1756350299179799
S-450434 -0.1509248686404075
S-508620 -1.5150586208713894
S-930201 0.37754753502198835
S-722502 0.17027869206013568
S-653301 -1.8292603696690373
S-344892 -0.7158914154071572
S-595416 0.10005849949360301
S-312918 -0.8353932689502679
S-940434 0.37693250624063923
S-761464 -2.0061833480528737
S-901731 -0.8145933608119466
S-178630 0.448816885734739
S-561308 -2.4533617552966716
S-834695 0.7152965930214927
S-289213 0.9437294115760761
S-391346 1.0576779294589933
S-615023 0.23807886856261085
S-441026 0.7036251260957512
S-358848 -1.3822145227450442
S-478198 -0.9156447025922262
S-702979 -1.6804649807983072
S-435585 -2.314985973834511
S-950358 1.6574887164029288
S-194053 -1.2501194664156876
S-878715 -0.8889755125846043
S-450558 -0.19883453865944029
S-237194 0.43751305045141886
S-266199 -0.9518557532611259
S-742925 -0.8602699890612253
